ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
872;1091;1091;9664;36434,48753
873;9980;9980;1312;3535,767483
874;6824;6824;341;18680,41722
875;953;953;7068;22400,31414
876;199;199;4433;24567,15308
877;523;523;4713;17103,46696
878;492;492;8377;5064,607437
879;386;386;8553;27672,52688
880;1174;1174;6033;34838,38569
881;582;582;4956;1661,175025
882;2545;2545;9411;25427,0946
883;1156;1156;8532;31931,02148
884;1441;1441;8809;47168,80666
885;1228;1228;5825;19533,11056
886;1472;1472;2999;34491,16896
887;212;212;2607;2852,754552
888;613;613;6584;37982,9013
889;1502;1502;6932;18142,79699
890;239;239;6959;7338,899331
891;593;593;8079;23833,79574
892;522;522;5129;41441,53434
893;1371;1371;8823;30407,43765
894;912;912;7577;37177,67808
895;153;153;6068;41080,01645
896;9721;9721;7017;1817,92439
897;1131;1131;8264;28805,09357
898;958;958;2134;40634,40696
899;20;20;5270;6720,100393
900;44;44;4139;43123,71618
901;4;4;5603;1394,791855
902;1666;1666;8380;49880,8736
903;9475;9475;7075;45041,70688
904;2556;2556;2261;5261,533407
905;2388;2388;4534;16653,48574
906;1985;1985;6070;38527,72242
907;292;292;3926;10695,88133
908;924;924;8322;5379,676914
909;3708;3708;5627;48036,76754
910;717;717;5965;23935,68355
911;2579;2579;7854;38529,35398
912;9219;9219;4583;38968,80296
913;407;407;2263;1852,669544
914;9823;9823;6270;10656,41922
915;810;810;8614;30066,55848
916;281;281;4961;36193,78369
917;568;568;3234;1444,057795
918;930;930;1151;41692,21506
919;313;313;651;14987,31473
920;1359;1359;8231;3750,551307
921;1082;1082;8887;38080,27699
922;376;376;78;32728,45449
923;1453;1453;3267;27202,29792
924;1906;1906;3199;8431,649491
925;425;425;7763;36233,45342
926;9687;9687;943;42766,60415
927;445;445;840;6027,049877
928;9777;9777;3735;16358,08941
929;312;312;4273;27600,40077
930;113;113;51;20582,38975
931;2786;2786;6170;45762,05951
932;994;994;2578;26469,06
933;520;520;3107;48344,50704
934;9829;9829;4414;34548,8107
935;828;828;429;33443,59383
936;141;141;6576;1780,301426
937;181;181;2336;30385,38773
938;702;702;6270;26669,48807
939;1668;1668;4274;30515,32092
940;NULL;NULL;9755;31005,38814
941;536;536;9074;23795,28762
942;1989;1989;4285;47473,07764
943;1588;1588;956;39946,13376
944;429;429;967;44207,11344
945;843;843;9106;18809,54535
946;1592;1592;3495;34864,99278
947;9759;9759;2866;39588,86479
948;463;463;2553;19751,01843
949;9584;9584;8964;7111,119599
950;6267;6267;1106;4886,232761
951;9341;9341;3782;373,8665955
952;1248;1248;7113;37112,87851
953;685;685;1483;25647,09223
954;1701;1701;7040;2969,549085
955;3968;3968;5252;5043,439197
956;9523;9523;5524;18666,33737
957;1217;1217;5113;22678,57568
958;2385;2385;3875;36610,05738
959;534;534;4499;19028,07998
960;1898;1898;3590;23886,88159
961;1458;1458;5230;32500,67254
962;595;595;191;44337,79192
963;663;663;4048;27779,27615
964;1138;1138;5576;27454,37779
965;1306;1306;9795;28173,62404
966;373;373;5275;12060,29398
967;1961;1961;1476;40624,29592
968;1071;1071;7849;17303,85885
969;1336;1336;5840;27212,82538
970;357;357;2037;28286,25705
971;9716;9716;2625;5808,395965
972;117;117;6965;24774,56973
973;9337;9337;6877;11176,89414
974;451;451;896;33981,92659
975;13;13;9158;29955,26368
976;800;800;4601;40607,19935
977;853;853;9123;42782,32073
978;259;259;2299;32995,18448
979;1474;1474;4094;39622,10414
980;2451;2451;4268;1368,460642
981;9309;9309;8077;3177,739355
982;1027;1027;8288;36276,03144
983;681;681;4771;9246,969809
984;1531;1531;3167;22714,16801
985;715;715;6270;20208,52315
986;1943;1943;9057;8649,180997
987;1646;1646;1095;821,9677726
988;538;538;6067;45374,95796
989;1073;1073;9162;29505,3715
990;9910;9910;NULL;14777,25646
991;675;675;4906;29101,72575
992;57;57;1462;43775,33034
993;1541;1541;8461;7641,408084
994;254;254;1771;6628,439322
995;1382;1382;684;48504,7156
996;9974;9974;4525;29457,4957
997;1557;1557;8882;19693,80149
998;801;801;237;12491,75596
999;139;139;5381;16033,4894
1000;374;374;1172;6749,251372
1001;428;428;3831;44240,69687
1002;652;652;2018;22285,00595
1003;266;266;NULL;42538,19305
1004;2130;2130;5017;28824,86255
1005;649;649;6713;49077,8368
1006;233;233;6927;25599,29687
1007;695;695;8482;25935,98437
1008;9658;9658;6817;41665,16563
1009;1586;1586;235;23014,2854
1010;581;581;586;14436,23985
1011;544;544;7883;25884,01664
1012;421;421;650;39683,3912
1013;579;579;6402;46987,95325
1014;417;417;2813;17659,61934
1015;616;616;9782;20709,14224
1016;9884;9884;230;46224,6411
1017;774;774;5513;35090,82211
1018;1009;1009;6943;5065,10814
1019;700;700;5420;7245,854641
1020;2284;2284;881;19524,44304
1021;2743;2743;9307;11238,32621
1022;9847;9847;737;45249,33796
1023;687;687;4179;37798,48734
1024;3809;3809;5410;12435,56892
1025;3588;3588;8688;49184,5313
1026;272;272;934;12033,06562
1027;3252;3252;575;17133,16164
1028;664;664;4164;4548,454822
1029;2;2;5194;35477,21099
1030;962;962;6193;497,7679814
1031;1704;1704;6372;20913,39786
1032;1407;1407;275;NULL
1033;2131;2131;4364;30290,56477
1034;9577;9577;3742;16961,69508
1035;917;917;1127;32872,85277
1036;7871;7871;262;7127,763777
1037;158;158;2249;30892,73341
1038;9548;9548;3060;43737,83839
1039;765;765;1575;30422,10726
1040;815;815;7845;23636,33121
1041;689;689;4686;44609,22628
1042;1383;1383;9453;32713,19663
1043;1463;1463;8822;9156,802138
1044;1516;1516;509;22360,67256
1045;305;305;8185;15069,13165
1046;NULL;NULL;8512;38893,23982
1047;483;483;8505;39418,33456
1048;919;919;8649;46787,3771
1049;160;160;8680;39981,78874
1050;1643;1643;1540;35919,29708
1051;1045;1045;5171;2280,074499
1052;1301;1301;7583;44366,67359
1053;679;679;3462;14628,69335
1054;879;879;9357;5245,901321
1055;49;49;6074;46509,04636
1056;756;756;434;45510,92516
1057;1601;1601;9652;48991,35891
1058;1243;1243;6609;34486,51861
1059;353;353;6330;30102,62413
1060;9025;9025;5778;29640,33125
1061;2128;2128;6351;37044,77117
1062;210;210;4317;8466,135225
1063;1026;1026;1622;21387,52955
1064;NULL;NULL;4043;6187,954641
1065;1663;1663;4214;22516,51742
1066;658;658;7607;43522,84199
1067;9473;9473;6286;45593,45187
1068;2169;2169;2660;22721,69612
1069;9261;9261;1686;14115,10048
1070;162;162;9519;10531,85557
1071;2193;2193;7982;39816,40883
1072;9903;9903;2453;2486,802709
1073;808;808;5368;4668,714853
1074;1518;1518;7576;31428,77693
1075;1299;1299;6195;12636,62836
1076;1617;1617;9854;36811,24641
1077;584;584;1916;2081,524069
1078;2022;2022;3669;22888,6654
1079;4936;4936;7225;22729,35569
1080;9923;9923;175;23542,3291
1081;569;569;2430;9766,196743
1082;515;515;1926;15245,68853
1083;1289;1289;5485;27151,3729
1084;434;434;3654;18629,15774
1085;1322;1322;1021;33197,13649
1086;724;724;8790;6131,094394
1087;1421;1421;6814;6284,704505
1088;786;786;5008;NULL
1089;1337;1337;7668;25044,66345
1090;2674;2674;693;20452,64871
1091;697;697;610;37361,9276
1092;9737;9737;5640;8136,404868
1093;1830;1830;6730;46406,2148
1094;1415;1415;5797;13635,21426
1095;1208;1208;1493;781,7760114
1096;560;560;369;36591,56004
1097;296;296;7830;36143,09106
1098;1406;1406;4778;11325,66708
1099;1485;1485;6295;2968,847497
1100;449;449;578;49844,15513
1101;2134;2134;2225;21546,28966
1102;481;481;5845;43299,78795
1103;2452;2452;6963;16696,63844
1104;643;643;9161;32672,27662
1105;589;589;3558;29449,93318
1106;1493;1493;2718;46102,88825
1107;9619;9619;NULL;49793,27179
1108;9590;9590;2215;39697,95873
1109;2112;2112;5886;33199,91642
1110;1461;1461;3161;42609,27296
1111;3330;3330;6221;9697,799948
1112;3018;3018;8518;43429,40109
1113;7284;7284;5983;26102,69351
1114;156;156;9385;11757,16292
1115;446;446;NULL;6560,295032
1116;3035;3035;6154;19874,13451
1117;978;978;3348;21799,08265
1118;722;722;4425;31314,76232
1119;1755;1755;8833;2758,371808
1120;979;979;7969;22990,81815
1121;509;509;3021;16385,42303
1122;1965;1965;NULL;37238,13749
1123;3412;3412;5425;20548,78842
1124;1534;1534;793;2269,047407
1125;9950;9950;1278;26753,17287
1126;711;711;4993;2395,450697
1127;2271;2271;993;43410,19403
1128;2034;2034;8908;38851,58845
1129;5421;5421;2341;3886,938842
1130;1353;1353;5723;44837,21689
1131;9872;9872;9571;26493,5373
1132;302;302;6083;25485,57933
1133;1021;1021;5826;49112,67657
1134;1404;1404;2024;23044,51027
1135;155;155;7139;1183,066029
1136;1892;1892;7375;30242,54114
1137;2384;2384;6647;43069,55831
1138;58;58;7951;32573,41191
1139;453;453;6586;47701,43973
1140;1924;1924;4964;22526,26949
1141;1132;1132;6324;NULL
1142;315;315;95;33403,8647
1143;796;796;8304;16433,13566
1144;190;190;6575;23084,78808
1145;1604;1604;927;32435,39048
1146;379;379;1847;10754,84877
1147;1536;1536;1447;43932,52651
1148;1229;1229;2175;32033,71136
1149;684;684;4628;34649,05188
1150;459;459;6256;7074,91923
1151;1011;1011;575;30907,64151
1152;1435;1435;2448;14792,47739
1153;622;622;7068;4828,328735
1154;926;926;1536;8567,295274
1155;2495;2495;9862;29978,02935
1156;1654;1654;1756;33458,73211
1157;677;677;870;34308,15217
1158;1791;1791;9785;22750,99953
1159;338;338;947;14427,59103
1160;988;988;851;5919,103746
1161;2390;2390;5970;27054,48248
1162;862;862;252;2692,694218
1163;314;314;1217;10941,68334
1164;2266;2266;6995;35811,01989
1165;9751;9751;2644;38362,69953
1166;52;52;9804;16115,73567
1167;699;699;7335;34212,22062
1168;601;601;4196;44316,72452
1169;904;904;1379;3058,183241
1170;443;443;8608;10574,09689
1171;9680;9680;2737;26317,75389
1172;6996;6996;8204;26804,5762
1173;531;531;6763;39225,67074
1174;1388;1388;9461;33613,3226
1175;2197;2197;2508;30232,10232
1176;1566;1566;7874;39586,95344
1177;781;781;4718;49952,28737
1178;1610;1610;NULL;14153,34941
1179;836;836;8851;38113,39794
1180;5115;5115;9866;41514,19864
1181;326;326;9432;32820,64636
1182;1134;1134;3546;20361,73934
1183;179;179;8818;8761,142152
1184;726;726;4279;31776,66922
1185;9986;9986;6086;22979,29734
1186;9714;9714;5148;30044,7395
1187;9845;9845;7123;21665,20856
1188;1476;1476;9015;16918,28406
1189;1849;1849;4289;19134,64722
1190;2587;2587;2163;39585,77816
1191;2031;2031;5382;16874,91386
1192;1168;1168;6504;7491,541611
1193;2166;2166;6862;28641,96728
1194;2782;2782;7003;26654,30816
1195;1000;1000;5734;20646,95725
1196;1987;1987;8995;19833,57527
1197;1419;1419;6072;22462,18136
1198;673;673;8879;30622,11577
1199;1618;1618;1309;34722,08855
1200;666;666;3930;16319,65482
1201;735;735;1124;26542,62815
1202;9674;9674;4512;49615,80199
1203;9995;9995;7251;28975,52812
1204;9445;9445;796;24074,95499
1205;2677;2677;6020;30757,16534
1206;1015;1015;3518;4103,065307
1207;358;358;2372;25566,80666
1208;875;875;5686;21215,00614
1209;9968;9968;7608;28335,19295
1210;1857;1857;9029;40391,07591
1211;54;54;1987;33506,44474
1212;779;779;7039;20154,80277
1213;91;91;2019;34637,6016
1214;1232;1232;9920;22913,39239
1215;9656;9656;1516;23098,45738
1216;336;336;7306;6692,743142
1217;9486;9486;7152;43931,55207
1218;1737;1737;5973;29165,01413
1219;43;43;5132;12831,72256
1220;644;644;1847;8317,960034
1221;2474;2474;5522;44450,5271
1222;563;563;789;17293,93656
1223;1665;1665;3046;25182,0773
1224;369;369;2033;13472,40508
1225;543;543;5998;43699,18303
1226;974;974;2104;18826,21228
1227;2373;2373;5876;48162,60892
1228;9873;9873;1200;12571,36257
1229;1312;1312;1029;12966,36535
1230;1653;1653;466;10398,52705
1231;854;854;6437;17124,77208
1232;3126;3126;8995;19330,1716
1233;776;776;3408;29431,26086
1234;840;840;4920;21793,74312
1235;1175;1175;8741;14971,57049
1236;1006;1006;4919;33204,84438
1237;3933;3933;6295;41386,21122
1238;3591;3591;8021;34686,18716
1239;1788;1788;8260;1019,503875
1240;3608;3608;2567;18876,23203
1241;876;876;2775;4477,932842
1242;1778;1778;1436;450,2024271
1243;462;462;1407;38583,09111
1244;77;77;5261;28743,57131
1245;1192;1192;175;6079,333418
1246;977;977;8343;46720,11109
1247;238;238;4484;22853,94001
1248;9653;9653;6943;5728,574891
1249;1007;1007;5487;3555,850779
1250;1856;1856;8428;13954,21411
1251;829;829;1842;25902,0232
1252;1330;1330;98;43297,16724
1253;3289;3289;3746;17790,39321
1254;2300;2300;NULL;26404,12852
1255;966;966;9463;21869,12772
1256;612;612;8409;9248,691592
1257;2423;2423;335;24433,72469
1258;760;760;1465;15503,12304
1259;3462;3462;5217;30375,77196
1260;1891;1891;4799;11930,95306
1261;9994;9994;3916;5940,456388
1262;860;860;7643;NULL
1263;712;712;1171;12995,44408
1264;1087;1087;4657;8248,640787
1265;963;963;7141;17936,6659
1266;847;847;2591;23266,30383
1267;596;596;2992;14176,27314
1268;2754;2754;3631;40723,54191
1269;3599;3599;7100;12843,85848
1270;1487;1487;1178;7941,821896
1271;1183;1183;6597;39893,61301
1272;856;856;1011;15306,53192
1273;9961;9961;9132;9245,364908
1274;1885;1885;7714;28145,51025
1275;1595;1595;2565;43955,49053
1276;2318;2318;9072;3840,027193
1277;965;965;4085;44000,32467
1278;2774;2774;9382;28710,84545
1279;9493;9493;7785;46438,50599
1280;785;785;1858;7393,071664
1281;2925;2925;7655;46979,07194
1282;946;946;7620;45972,27226
1283;3417;3417;8933;42434,03403
1284;3089;3089;5714;9015,511795
1285;9809;9809;2601;49012,15124
1286;556;556;8625;34496,50385
1287;1235;1235;6339;23827,60484
1288;2781;2781;5249;1539,778384
1289;549;549;3946;3027,132341
1290;466;466;6511;49924,6154
1291;2226;2226;8406;5722,878899
1292;604;604;3453;8771,11969
1293;5449;5449;1078;25883,08818
1294;472;472;3222;4310,415198
1295;1445;1445;4343;39088,55081
1296;504;504;4924;12935,77564
1297;381;381;1604;41482,48876
1298;830;830;6779;42201,56164
1299;403;403;4266;20646,42521
1300;669;669;2669;5477,267483
1301;507;507;7183;41903,06028
1302;120;120;4712;5996,569179
1303;1564;1564;7385;10010,08153
1304;1256;1256;5764;47786,753
1305;1140;1140;8891;13662,23777
1306;1179;1179;7417;48647,68218
1307;1013;1013;2711;16656,65829
1308;4464;4464;2384;15151,65698
1309;1765;1765;1181;23834,90269
1310;892;892;390;22564,10132
1311;2844;2844;4324;27868,80304
1312;NULL;NULL;953;30537,84614
1313;9782;9782;3681;27995,2187
1314;2137;2137;3359;8110,051373
1315;9981;9981;7144;33396,70002
1316;1542;1542;6297;15958,6808
1317;1303;1303;8711;13506,42236
1318;841;841;5458;3979,932286
1319;1088;1088;2055;9236,489543
1320;9814;9814;8516;33440,16205
1321;4557;4557;6253;49438,69899
1322;554;554;7744;12636,49476
1323;3451;3451;9685;37696,40957
1324;888;888;589;12919,24308
1325;70;70;2773;2218,942997
1326;577;577;3143;31122,49332
1327;325;325;9934;39423,44374
1328;1901;1901;5909;4934,94971
1329;2706;2706;3371;39056,95944
1330;269;269;7641;31019,71488
1331;1114;1114;7467;12357,53843
1332;1605;1605;7306;1798,763034
1333;1907;1907;5116;8064,420246
1334;906;906;5115;40961,2385
1335;185;185;4675;15490,01139
1336;932;932;2943;40982,50276
1337;1416;1416;235;35962,19073
1338;995;995;3169;44647,28103
1339;NULL;NULL;6824;45353,27402
1340;1672;1672;5185;364,4690618
1341;1815;1815;5914;17839,84556
1342;7498;7498;3954;8675,947859
1343;706;706;4067;27704,8757
1344;920;920;3555;30463,03102
1345;9576;9576;2187;22055,81235
1346;1360;1360;7452;25185,03276
1347;3188;3188;9773;30775,90099
1348;1740;1740;7719;17773,03681
1349;794;794;6078;20913,71518
1350;486;486;8047;23129,87001
1351;203;203;6214;49429,35328
1352;769;769;6147;37502,55647
1353;1022;1022;4724;32965,0721
1354;2915;2915;5750;37206,26316
1355;838;838;6417;6038,568498
1356;736;736;9439;29266,56552
1357;1240;1240;5027;18300,15961
1358;444;444;6796;47090,83845
1359;603;603;2991;45567,81
1360;2573;2573;5747;32539,74446
1361;2308;2308;7484;9224,238437
1362;1835;1835;6802;11721,70858
1363;3043;3043;9014;26094,69754
1364;9816;9816;3541;42815,1878
1365;9668;9668;2923;10206,56289
1366;9580;9580;7018;26070,04001
1367;1227;1227;5838;NULL
1368;1840;1840;8566;22473,42589
1369;2124;2124;8684;37033,98019
1370;3582;3582;4201;42620,03998
1371;987;987;6062;42414,19725
1372;968;968;5541;29996,49007
1373;742;742;8635;18859,14133
1374;940;940;6871;8626,658264
1375;654;654;2602;8872,020482
1376;7807;7807;2298;15600,31649
1377;268;268;3677;40762,75113
1378;650;650;6129;34931,61906
1379;1576;1576;8402;7233,378551
1380;2094;2094;5321;40863,43073
1381;3999;3999;3370;27033,91024
1382;1716;1716;2214;346,5923249
1383;1983;1983;9831;21650,40694
1384;3728;3728;5325;34021,23453
1385;173;173;1427;15927,08943
1386;791;791;1320;31590,36161
1387;276;276;2582;24854,98196
1388;145;145;9366;18833,69094
1389;883;883;8699;20858,15709
1390;NULL;NULL;5237;34922,67001
1391;291;291;7916;36223,44587
1392;1040;1040;3440;22682,34315
1393;1328;1328;178;38871,35228
1394;1029;1029;1076;49079,47103
1395;1890;1890;7702;12813,52956
1396;4922;4922;9112;41140,23062
1397;496;496;4941;6118,136973
1398;1094;1094;526;32581,25031
1399;1932;1932;631;34889,68789
1400;9628;9628;5170;20256,46813
1401;1855;1855;1613;45985,77234
1402;1642;1642;1207;2711,606865
1403;1220;1220;9035;43741,9208
1404;1062;1062;1877;25152,99682
1405;3348;3348;1984;28499,51793
1406;694;694;672;43133,37993
1407;3975;3975;7513;30570,21195
1408;998;998;7853;28875,89821
1409;634;634;3148;24093,05162
1410;3539;3539;4118;21605,94667
1411;309;309;5761;15275,81737
1412;542;542;8898;44334,94645
1413;1047;1047;8394;11066,78106
1414;744;744;7670;6227,407724
1415;1434;1434;2376;18533,89976
1416;9681;9681;5269;32193,15213
1417;1272;1272;6971;37573,8315
1418;110;110;3688;27700,47406
1419;693;693;2114;10167,60811
1420;394;394;1603;11224,8262
1421;1459;1459;4435;35351,58093
1422;1123;1123;6473;7236,349074
1423;127;127;9867;1615,268808
1424;1205;1205;3447;2111,310187
1425;NULL;NULL;6285;6396,594111
1426;1801;1801;2622;19731,8541
1427;209;209;5363;41125,1378
1428;235;235;7558;19779,67029
1429;1260;1260;9169;45813,1287
1430;866;866;3491;17731,78986
1431;1467;1467;7358;9482,179517
1432;9867;9867;3151;8181,500811
1433;166;166;5497;41,93116913
1434;3061;3061;3232;36976,91042
1435;9710;9710;3708;44877,65839
1436;2588;2588;2163;24322,30337
1437;3297;3297;3179;6604,671528
1438;1942;1942;7954;46497,41012
1439;393;393;3340;5521,716599
1440;1484;1484;754;22793,7095
1441;3153;3153;3807;1020,149654
1442;2512;2512;4729;45979,08375
1443;1532;1532;6218;44740,63932
1444;1548;1548;4581;49252,21042
1445;3826;3826;9476;19646,85264
1446;844;844;9018;41888,49942
1447;4021;4021;5046;11615,5621
1448;2234;2234;2509;32643,94455
1449;3891;3891;8700;30545,57127
1450;329;329;2432;30620,37743
1451;1800;1800;2140;3566,399125
1452;112;112;1252;28417,66292
1453;5338;5338;8412;22413,6422
1454;221;221;9029;23664,8617
1455;911;911;734;34904,88719
1456;1318;1318;5141;38749,42327
1457;2955;2955;1340;1096,338057
1458;5507;5507;5588;41630,61061
1459;541;541;5592;18756,40271
1460;387;387;9363;8767,663831
1461;2238;2238;5310;2008,242138
1462;157;157;9955;10790,54166
1463;1579;1579;8685;33062,76951
1464;9892;9892;9657;6361,261758
1465;2322;2322;6760;12123,76715
1466;813;813;2610;7094,31656
1467;1364;1364;3401;44293,01528
1468;1214;1214;5162;24089,87064
1469;678;678;3961;11349,74934
1470;9654;9654;213;44211,59639
1471;2467;2467;2090;25588,4806
1472;161;161;9018;41076,42138
1473;390;390;348;22178,75746
1474;1273;1273;1359;37373,89861
1475;NULL;NULL;7797;10204,67654
1476;1209;1209;9706;39372,49719
1477;9697;9697;255;12495,70975
1478;1017;1017;5285;2363,05839
1479;335;335;3971;32464,45755
1480;929;929;7268;14508,09469
1481;2067;2067;7576;8116,292003
1482;2351;2351;2854;8481,193245
1483;1157;1157;8859;39234,09902
1484;2260;2260;6736;15192,75127
1485;148;148;1350;14165,39073
1486;9805;9805;6105;31064,5166
1487;230;230;4739;35767,85861
1488;2907;2907;6469;26377,06947
1489;9444;9444;2497;2072,023229
1490;4550;4550;8567;6128,235118
1491;1110;1110;822;23225,96532
1492;1052;1052;7592;14974,06092
1493;65;65;2362;27741,0074
1494;NULL;NULL;3977;46754,05277
1495;1010;1010;5445;20785,46736
1496;635;635;3852;40229,608
1497;2567;2567;6045;12916,31424
1498;2066;2066;6561;38379,37756
1499;1634;1634;7822;37128,44326
